remap_userid	remap_locationid	rate	latitude	longtitude
356	1365	1	32.783056	-96.806667
356	284	1	46.877186	-96.789803
356	133	10	40.757929	-73.985506
356	650	1	42.358431	-71.05977299999999
356	1014	3	44.979965	-93.263836
356	108	2	52.516667000000005	13.4
356	1079	1	39.099233	-84.517486
466	938	1	32.896944	-97.03805600000001
466	731	2	32.948178999999996	-96.729721
466	276	6	32.899117	-97.048261
466	919	4	37.616781	-122.384005
466	1212	1	37.78177	-122.404624
466	444	2	32.897624	-97.04043399999999
466	14	2	32.896828	-97.037995
466	505	1	37.615223	-122.389979
466	796	1	33.640008	-84.44433000000001
466	486	2	41.981619	-87.909277
466	1040	1	30.266861	-97.745471
466	104	1	30.267171	-97.74631
466	552	1	31.549333	-97.14667
466	1365	30	32.783056	-96.806667
466	187	1	32.885682	-97.060565
466	524	1	41.850033	-87.650052
466	1467	2	37.774929	-122.41941499999999
468	871	11	34.420831	-119.69819
468	336	3	33.669465	-117.82311100000001
468	902	5	33.600023	-117.671995
468	144	15	34.435829	-119.82763899999999
468	1467	6	37.774929	-122.41941499999999
468	1267	1	37.831315999999994	-122.285247
468	610	1	37.957702000000005	-121.29078
468	233	1	37.322998	-122.032182
468	500	1	34.052234000000006	-118.24368500000001
468	1000	7	34.216394	-119.037602
468	370	1	34.170561	-118.837594
522	1166	1	37.578202000000005	-122.34764399999999
522	265	10	37.558546	-122.271079
522	1267	42	37.831315999999994	-122.285247
522	378	71	37.562992	-122.325525
522	447	16	37.871593	-122.272747
522	72	4	37.804372	-122.270803
522	445	13	37.354108000000004	-121.95523600000001
522	1192	3	37.598546999999996	-122.387194
522	1448	4	37.339386	-121.89495500000001
522	1467	8	37.774929	-122.41941499999999
522	793	3	37.485215000000004	-122.236355
522	872	13	37.520215	-122.275801
522	294	2	37.705766	-122.46191699999999
522	1250	1	37.616602	-122.404417
522	233	2	37.322998	-122.032182
522	1255	2	37.63049	-122.411084
522	195	6	37.507159	-122.260522
522	861	2	37.368829999999996	-122.03635
574	34	31	27.947521999999996	-82.458428
574	1241	2	33.640190000000004	-84.42673
574	250	2	27.976891	-82.533377
574	1193	1	37.783743	-122.40212700000001
574	1290	4	37.615223	-122.389979
574	861	1	37.368829999999996	-122.03635
574	800	1	51.508415	-0.125533
574	149	1	40.64248	-73.788071
574	1227	1	37.366695	-121.92590600000001
574	1208	1	30.438256	-84.280733
574	415	1	29.763284000000002	-95.363271
574	1388	3	40.641808000000005	-73.783596
575	34	3	27.947521999999996	-82.458428
575	744	7	38.953381	-77.447712
575	250	4	27.976891	-82.533377
575	1171	1	27.770861	-82.679266
575	1161	1	39.87399	-75.24521800000001
575	52	1	38.955582	-77.448402
575	854	1	36.677737	-121.655501
575	1110	1	37.368987	-121.929934
575	924	2	32.899117	-97.048261
575	575	1	33.748995	-84.387982
575	136	1	36.233048	-115.246776
604	444	1	32.897624	-97.04043399999999
604	95	1	36.108026	-115.245001
604	828	2	36.016259000000005	-114.73712900000001
604	307	35	36.174971	-115.13722299999999
604	895	1	47.449	-122.30930500000001
604	3	1	36.086135	-115.14553000000001
604	1262	5	36.097195	-115.14666499999998
604	68	1	34.898594	-117.02281799999999
604	804	1	34.536107	-117.291156
604	1089	2	33.959734999999995	-118.400632
640	303	1	40.788333	-111.96666699999999
640	1302	1	30.202633000000002	-97.668146
640	552	1	31.549333	-97.14667
640	1209	1	32.083541	-81.099834
640	575	1	33.748995	-84.387982
640	597	1	40.760779	-111.891047
640	1483	1	32.814018	-96.948894
640	1052	1	32.934292	-97.07806500000001
640	268	1	31.75872	-106.48693100000001
640	687	1	29.424121999999997	-98.493628
640	953	1	33.929460999999996	-116.977248
640	1039	8	33.835293	-117.91450400000001
640	980	1	33.610302000000004	-114.596346
640	625	2	33.663914	-114.229949
640	929	1	32.221743	-110.926479
735	289	14	32.953734999999995	-96.890282
735	1365	26	32.783056	-96.806667
735	114	4	34.180839	-118.308966
735	14	3	32.896828	-97.037995
735	1495	1	33.046233	-96.994174
735	500	1	34.052234000000006	-118.24368500000001
735	217	3	33.019843	-96.698886
735	776	6	39.240384000000006	-76.83941800000001
735	809	1	33.150674	-96.823612
735	1483	1	32.814018	-96.948894
769	841	17	35.533333	139.6
769	1016	2	35.683333000000005	139.416667
769	381	2	35.7	139.583333
769	1296	3	35.683333000000005	139.65
769	621	1	35.758055999999996	139.468611
769	32	1	35.851110999999996	139.51666699999998
769	1409	1	35.716667	139.95
769	373	2	35.733333	139.65
769	474	2	35.883333	139.783333
769	1125	2	35.655556	139.552222
769	396	4	35.883333	139.633333
769	1127	5	35.666667	139.783333
769	64	1	35.566666999999995	139.633333
769	67	1	35.783333	139.783333
769	75	1	35.540278	139.45083300000002
769	1055	1	35.5	139.5
769	655	2	35.55	139.633333
769	387	2	36.0	138.0
788	68	1	34.898594	-117.02281799999999
788	886	1	21.306944	-157.85833300000002
788	1013	7	34.106398999999996	-117.593108
788	1177	2	36.084631	-115.149751
788	645	1	33.944066	-118.408294
788	932	1	34.019453999999996	-118.49119099999999
788	336	1	33.669465	-117.82311100000001
788	1039	4	33.835293	-117.91450400000001
788	1520	1	34.055569	-117.182538
788	307	1	36.174971	-115.13722299999999
788	1262	1	36.097195	-115.14666499999998
800	964	15	39.878664	-104.682105
800	645	3	33.944066	-118.408294
800	886	6	21.306944	-157.85833300000002
800	1496	1	21.332898	-157.921418
800	505	1	37.615223	-122.389979
800	806	3	47.606209	-122.332071
800	634	3	47.44443	-122.300497
800	983	1	39.755542999999996	-105.2211
800	733	1	47.448464	-122.292166
800	989	1	39.613321	-105.01665
800	462	1	39.753861	-104.99541
806	1229	92	35.227087	-80.843127
806	1309	28	32.776565999999995	-79.930922
806	829	5	35.408752	-80.579511
806	1204	9	32.715329	-117.157255
806	1068	11	34.225726	-77.94471
806	1467	1	37.774929	-122.41941499999999
806	575	3	33.748995	-84.387982
806	971	1	36.165890000000005	-86.78444300000001
806	1036	6	35.149534	-90.04898
806	201	4	29.954648	-90.07507199999999
806	994	1	32.525152	-93.750179
806	465	6	30.267153000000004	-97.743061
806	268	1	31.75872	-106.48693100000001
806	696	6	32.312315999999996	-106.77833700000001
806	929	1	32.221743	-110.926479
809	1099	28	38.849802000000004	-77.039775
809	688	5	41.411675	-81.834693
809	439	2	39.143440999999996	-77.20137
809	1511	1	37.270702	-76.70745699999999
809	453	6	38.900112	-77.01636500000001
809	448	1	33.639975	-84.44403199999999
809	1160	4	39.083997	-77.15275799999999
809	665	2	38.980666	-77.100256
809	1310	1	38.78928	-77.18720400000001
809	1319	1	38.855668	-77.060255
867	1228	1	30.26495	-97.738952
867	1338	2	29.984444	-95.341389
867	515	1	39.175278000000006	-76.66833299999999
867	524	1	41.850033	-87.650052
867	217	2	33.019843	-96.698886
867	505	1	37.615223	-122.389979
867	1193	3	37.783743	-122.40212700000001
867	1467	5	37.774929	-122.41941499999999
867	1250	1	37.616602	-122.404417
867	1365	3	32.783056	-96.806667
867	687	2	29.424121999999997	-98.493628
867	415	3	29.763284000000002	-95.363271
867	809	3	33.150674	-96.823612
867	1312	1	30.627977	-96.334407
894	645	1	33.944066	-118.408294
894	505	1	37.615223	-122.389979
894	830	1	39.861655999999996	-104.673177
894	964	1	39.878664	-104.682105
894	199	1	-33.86785	151.207323
894	1089	1	33.959734999999995	-118.400632
894	16	10	39.114171	-94.62745699999999
894	311	18	39.099727	-94.578567
894	1365	2	32.783056	-96.806667
894	1529	1	38.982228000000006	-94.670792
894	23	2	41.995308	-87.884509
910	318	1	35.655501	139.79312
910	912	2	35.672303	139.765717
910	867	2	35.551355	139.788354
910	869	3	35.685	139.751389
910	1127	2	35.666667	139.783333
910	474	1	35.883333	139.783333
910	1479	1	35.520556	139.717222
910	723	1	35.738611	139.572222
910	1035	1	35.639722	139.452222
910	1296	3	35.683333000000005	139.65
910	1389	1	35.633333	140.06
997	1313	1	35.713344	139.777008
997	669	1	35.68371	139.768564
997	283	1	35.698831	139.774762
997	1125	4	35.655556	139.552222
997	869	3	35.685	139.751389
997	474	1	35.883333	139.783333
997	108	1	52.516667000000005	13.4
997	786	1	48.85341	2.3488
997	800	1	51.508415	-0.125533
997	112	1	35.804722	139.601944
1018	391	9	35.633333	139.616667
1018	1016	3	35.683333000000005	139.416667
1018	1005	2	35.633333	139.65
1018	299	1	35.723889	139.522222
1018	469	2	35.633333	139.583333
1018	841	1	35.533333	139.6
1018	723	1	35.738611	139.572222
1018	607	2	35.766667	139.566667
1018	621	1	35.758055999999996	139.468611
1018	1517	1	35.683333000000005	139.916667
1018	1479	1	35.520556	139.717222
1043	1394	1	33.990845	-118.46007900000001
1043	182	1	33.862237	-118.399519
1043	962	1	33.745851	-117.82616599999999
1043	500	2	34.052234000000006	-118.24368500000001
1043	1204	7	32.715329	-117.157255
1043	1179	1	32.725325	-114.624397
1043	687	1	29.424121999999997	-98.493628
1043	201	3	29.954648	-90.07507199999999
1043	757	1	30.450746000000002	-91.154551
1043	465	1	30.267153000000004	-97.743061
1043	11	1	33.448377	-112.074037
1043	1333	1	33.422269	-111.82263999999999
1043	49	1	34.090009	-118.36174399999999
1043	1089	2	33.959734999999995	-118.400632
1059	1204	2	32.715329	-117.157255
1059	905	1	33.19587	-117.37948300000001
1059	12	2	33.61891	-117.928947
1059	1264	6	33.660297	-117.999227
1059	1039	2	33.835293	-117.91450400000001
1059	500	1	34.052234000000006	-118.24368500000001
1059	382	1	33.925571000000005	-116.87641
1059	1238	1	33.6803	-116.17389399999999
1059	1231	1	33.953348999999996	-117.396156
1059	958	1	33.641132	-117.918669
1059	314	1	33.773905	-117.941448
1059	68	1	34.898594	-117.02281799999999
1059	71	1	35.024187	-110.69735700000001
1059	1441	1	38.833882	-104.821363
1059	814	1	35.171723	-103.72496600000001
1059	595	1	35.084491	-106.651137
1059	56	1	35.198067	-111.651273
1086	645	1	33.944066	-118.408294
1086	505	2	37.615223	-122.389979
1086	674	12	43.680849	-79.61161700000001
1086	448	1	33.639975	-84.44403199999999
1086	985	3	40.64248	-73.788071
1086	964	2	39.878664	-104.682105
1086	1361	1	42.361398	-71.01350500000001
1086	146	36	37.226611	-121.97468
1086	1467	18	37.774929	-122.41941499999999
1086	1448	25	37.339386	-121.89495500000001
1086	1089	3	33.959734999999995	-118.400632
1086	1452	2	38.581571999999994	-121.4944
1086	412	10	37.441883000000004	-122.143019
1086	610	1	37.957702000000005	-121.29078
1086	1250	10	37.616602	-122.404417
1086	36	4	40.652326	-73.82735699999999
1086	1002	16	39.952335	-75.16378900000001
1086	810	12	40.714269	-74.005973
1086	58	4	36.600238	-121.894676
1086	378	43	37.562992	-122.325525
1086	190	1	37.859094	-122.485251
1086	1305	2	37.662431	-121.874679
1086	26	2	37.821593	-121.99996100000001
1086	1169	2	37.681874	-121.768009
1086	84	4	38.941778	-77.433877
1086	453	9	38.900112	-77.01636500000001
1086	716	1	38.890390000000004	-77.08414499999999
1086	72	5	37.804372	-122.270803
1086	447	5	37.871593	-122.272747
1086	582	4	37.287165	-121.94995700000001
1086	861	2	37.368829999999996	-122.03635
1086	556	2	37.130501	-121.65438999999999
1086	10	2	35.142753000000006	-120.641283
1086	549	1	35.282752	-120.65961599999999
1086	1489	1	34.613597	-120.19265
1086	746	1	34.59582	-120.137648
1086	1043	1	34.953034	-120.43571899999999
1086	786	8	48.85341	2.3488
1086	445	11	37.354108000000004	-121.95523600000001
1086	233	4	37.322998	-122.032182
1086	793	2	37.485215000000004	-122.236355
1086	836	11	37.386052	-122.083851
1086	1252	2	36.974117	-122.030796
1086	306	1	38.917056	-77.000254
1086	1189	4	39.890390999999994	-75.242405
1086	195	1	37.507159	-122.260522
1086	535	2	36.555239	-121.92328799999999
1086	1190	1	37.250225	-119.75126399999999
1086	1108	4	37.385218	-122.11413
1086	87	1	35.626637	-120.691004
1086	1090	4	37.584103000000006	-122.366083
1086	509	1	25.774266	-80.193659
1086	873	1	26.122308	-80.14337900000001
1086	538	2	24.555702	-81.782591
1086	23	2	41.995308	-87.884509
1086	650	7	42.358431	-71.05977299999999
1086	1027	1	40.747778000000004	-73.998889
1086	830	2	39.861655999999996	-104.673177
1086	140	4	39.977763	-105.13193000000001
1086	206	2	44.887188	-93.164387
1086	733	2	47.448464	-122.292166
1086	806	3	47.606209	-122.332071
1086	1181	1	38.544907	-121.740517
1086	316	1	37.005782	-121.568275
1086	872	1	37.520215	-122.275801
1086	560	1	40.787879	-74.014306
1120	500	1	34.052234000000006	-118.24368500000001
1120	1204	7	32.715329	-117.157255
1120	307	1	36.174971	-115.13722299999999
1120	891	1	37.677477	-113.061893
1120	975	1	39.640264	-106.374195
1120	1366	1	40.014986	-105.270546
1120	759	1	39.739154	-104.984703
1120	956	1	33.30616	-111.84125
1120	1336	1	32.754217	-117.196979
1120	1179	2	32.725325	-114.624397
1120	905	1	33.19587	-117.37948300000001
1125	1369	1	33.96168	-118.353131
1125	1466	5	33.81136	-117.91733500000001
1125	1251	1	34.021122	-118.39646699999999
1125	215	7	33.916403	-118.352575
1125	1145	1	33.884736	-118.410909
1125	254	11	33.835848999999996	-118.340629
1125	1039	2	33.835293	-117.91450400000001
1125	1084	1	33.849182	-118.38840800000001
1125	500	2	34.052234000000006	-118.24368500000001
1125	307	7	36.174971	-115.13722299999999
1125	1262	1	36.097195	-115.14666499999998
1150	634	13	47.44443	-122.300497
1150	1036	1	35.149534	-90.04898
1150	1380	13	33.520661	-86.80249
1150	458	6	29.986862	-95.350611
1150	516	2	47.610377	-122.20067900000001
1150	806	4	47.606209	-122.332071
1150	733	2	47.448464	-122.292166
1150	833	2	42.207342	-83.356581
1150	1082	2	42.212444	-83.353388
1150	476	1	47.681488	-122.208735
1152	979	11	40.765935	-73.875969
1152	20	1	33.653442999999996	-84.449372
1152	1039	2	33.835293	-117.91450400000001
1152	847	2	33.681409	-117.87866799999999
1152	206	5	44.887188	-93.164387
1152	374	2	28.538334999999996	-81.379237
1152	477	2	40.682047	-74.208201
1152	187	1	32.885682	-97.060565
1152	1107	1	38.254238	-85.759407
1152	11	1	33.448377	-112.074037
1152	36	1	40.652326	-73.82735699999999
1152	1262	1	36.097195	-115.14666499999998
1152	1204	1	32.715329	-117.157255
1152	1307	1	32.743106	-117.184757
1152	1436	1	28.412803999999998	-81.310106
1152	258	1	40.777774	-73.873189
1152	858	1	40.785596000000005	-111.980673
1152	1524	1	40.68987	-74.17820999999999
1152	276	1	32.899117	-97.048261
1152	985	4	40.64248	-73.788071
1152	645	6	33.944066	-118.408294
1152	845	1	33.432323	-112.00723700000002
1152	516	1	47.610377	-122.20067900000001
1152	1327	1	37.615463	-122.389903
1152	1456	6	44.883724	-93.211085
1152	100	3	40.777741999999996	-73.873209
1152	1485	1	39.961176	-82.99879399999999
1152	242	5	28.430965000000004	-81.309112
1152	133	1	40.757929	-73.985506
1152	1404	1	49.249657	-123.11934
1259	316	8	37.005782	-121.568275
1259	154	1	34.746481	-92.28959499999999
1259	1408	1	35.221996999999995	-101.83129699999999
1259	815	1	36.852926000000004	-75.977985
1259	453	2	38.900112	-77.01636500000001
1259	1467	6	37.774929	-122.41941499999999
1259	1448	7	37.339386	-121.89495500000001
1259	556	1	37.130501	-121.65438999999999
1259	146	1	37.226611	-121.97468
1259	582	1	37.287165	-121.94995700000001
1260	657	1	38.87202	-77.008829
1260	479	27	38.934278000000006	-77.17748
1260	276	2	32.899117	-97.048261
1260	448	1	33.639975	-84.44403199999999
1260	1377	1	39.174578000000004	-76.670897
1260	546	1	36.153982	-95.992775
1260	187	1	32.885682	-97.060565
1260	84	6	38.941778	-77.433877
1260	110	6	38.969555	-77.386098
1260	981	4	38.914702	-77.046081
1260	500	1	34.052234000000006	-118.24368500000001
1260	550	3	34.07362	-118.400356
1260	1142	7	38.968721	-77.341096
1260	453	2	38.900112	-77.01636500000001
1260	716	7	38.890390000000004	-77.08414499999999
1260	183	1	39.00622	-77.428599
1260	1341	2	33.980289	-118.45174499999999
1260	802	8	34.046399	-118.44813500000001
1260	1376	2	38.804836	-77.046921
1285	716	1	38.890390000000004	-77.08414499999999
1285	1309	1	32.776565999999995	-79.930922
1285	363	1	38.303184	-77.46054000000001
1285	374	24	28.538334999999996	-81.379237
1285	246	2	39.481654	-106.038352
1285	759	2	39.739154	-104.984703
1285	369	2	35.772096000000005	-78.638615
1285	1421	1	41.778088000000004	-87.761721
1285	524	1	41.850033	-87.650052
1285	810	1	40.714269	-74.005973
1285	338	1	29.210815000000004	-81.02283299999999
1285	1448	3	37.339386	-121.89495500000001
1285	872	1	37.520215	-122.275801
1285	1467	2	37.774929	-122.41941499999999
1285	190	1	37.859094	-122.485251
1285	1204	1	32.715329	-117.157255
1285	415	1	29.763284000000002	-95.363271
1285	1319	1	38.855668	-77.060255
1285	453	1	38.900112	-77.01636500000001
1285	306	1	38.917056	-77.000254
1285	710	1	28.395284999999998	-81.503128
1285	706	2	28.750541	-82.500098
1285	34	1	27.947521999999996	-82.458428
1285	1089	2	33.959734999999995	-118.400632
1285	802	2	34.046399	-118.44813500000001
1285	1002	2	39.952335	-75.16378900000001
1285	330	2	40.675431	-73.971248
1285	343	1	42.375097	-71.10560799999999
1285	687	1	29.424121999999997	-98.493628
1285	58	1	36.600238	-121.894676
1285	136	1	36.233048	-115.246776
1285	11	2	33.448377	-112.074037
1285	311	1	39.099727	-94.578567
1286	929	12	32.221743	-110.926479
1286	425	2	33.435032	-112.00988500000001
1286	579	1	37.366695	-121.92590600000001
1286	447	1	37.871593	-122.272747
1286	1448	2	37.339386	-121.89495500000001
1286	920	3	32.7319	-117.19731200000001
1286	746	1	34.59582	-120.137648
1286	926	2	33.766962	-118.18923500000001
1286	645	4	33.944066	-118.408294
1286	505	8	37.615223	-122.389979
1286	772	1	37.795555	-122.393425
1286	190	3	37.859094	-122.485251
1286	985	9	40.64248	-73.788071
1286	267	1	36.617809	-121.90175500000001
1286	535	1	36.555239	-121.92328799999999
1286	58	1	36.600238	-121.894676
1286	1467	2	37.774929	-122.41941499999999
1286	489	1	38.933240999999995	-119.984348
1286	941	3	37.778296000000005	-122.38984099999999
1286	964	5	39.878664	-104.682105
1286	889	2	39.747265000000006	-104.99476399999999
1286	244	2	39.745321000000004	-104.99718700000001
1286	1366	4	40.014986	-105.270546
1286	667	3	40.377206	-105.52166499999998
1286	908	2	39.746179999999995	-104.995574
1286	1397	1	39.747863	-104.999696
1286	634	7	47.44443	-122.300497
1286	858	7	40.785596000000005	-111.980673
1286	1524	5	40.68987	-74.17820999999999
1286	877	3	61.218056000000004	-149.90027800000001
1286	258	4	40.777774	-73.873189
1286	688	8	41.411675	-81.834693
1286	709	10	39.877328000000006	-75.240086
1286	448	9	33.639975	-84.44403199999999
1286	128	2	33.952602	-84.549933
1286	226	11	30.202633000000002	-97.668146
1286	50	1	30.263866999999998	-97.737965
1286	250	1	27.976891	-82.533377
1286	706	2	28.750541	-82.500098
1286	833	4	42.207342	-83.356581
1286	89	3	41.786626	-87.74991
1287	948	9	35.766667	139.633333
1287	1127	2	35.666667	139.783333
1287	15	4	35.587778	139.368333
1287	1125	2	35.655556	139.552222
1287	655	4	35.55	139.633333
1287	469	1	35.633333	139.583333
1287	299	1	35.723889	139.522222
1287	1106	3	35.483333	139.466667
1287	64	1	35.566666999999995	139.633333
1287	1479	1	35.520556	139.717222
1304	20	1	33.653442999999996	-84.449372
1304	1089	1	33.959734999999995	-118.400632
1304	144	1	34.435829	-119.82763899999999
1304	187	2	32.885682	-97.060565
1304	719	2	41.661128000000005	-91.530168
1304	575	2	33.748995	-84.387982
1304	1178	2	33.585389	-84.436038
1304	1420	1	38.627272999999995	-90.197889
1304	733	1	47.448464	-122.292166
1304	806	1	47.606209	-122.332071
1377	1233	2	35.8	139.75
1377	386	105	35.683333000000005	139.583333
1377	990	13	35.805	139.72055600000002
1377	67	13	35.783333	139.783333
1377	212	13	35.533333	139.633333
1377	1437	88	35.636389	139.574444
1377	1051	35	35.75	139.85
1377	32	5	35.851110999999996	139.51666699999998
1377	607	11	35.766667	139.566667
1377	589	1	35.483333	139.45
1377	621	14	35.758055999999996	139.468611
1377	1127	15	35.666667	139.783333
1377	1016	18	35.683333000000005	139.416667
1377	503	2	35.716667	139.866667
1377	373	2	35.733333	139.65
1377	474	3	35.883333	139.783333
1377	119	6	35.683333000000005	139.55
1377	391	3	35.633333	139.616667
1377	1125	1	35.655556	139.552222
1377	948	21	35.766667	139.633333
1377	1035	1	35.639722	139.452222
1377	1517	6	35.683333000000005	139.916667
1377	1296	5	35.683333000000005	139.65
1377	1218	1	34.733333	135.5
1377	1007	1	34.816666999999995	135.416667
1377	869	1	35.685	139.751389
1377	112	3	35.804722	139.601944
1377	565	1	35.670556	139.888611
1377	664	10	35.693056	139.98333300000002
1377	1102	5	35.583333	139.533333
1377	299	1	35.723889	139.522222
1377	723	2	35.738611	139.572222
1377	1479	2	35.520556	139.717222
1386	575	5	33.748995	-84.387982
1386	810	2	40.714269	-74.005973
1386	689	1	30.224090000000004	-92.01984300000001
1386	201	1	29.954648	-90.07507199999999
1386	338	1	29.210815000000004	-81.02283299999999
1386	128	7	33.952602	-84.549933
1386	514	6	35.045629999999996	-85.30968
1386	1208	1	30.438256	-84.280733
1386	710	2	28.395284999999998	-81.503128
1386	374	1	28.538334999999996	-81.379237
1386	1530	1	33.865103000000005	-84.33659200000001
1398	371	275	33.522526	-117.707553
1398	902	143	33.600023	-117.671995
1398	1190	18	37.250225	-119.75126399999999
1398	1039	9	33.835293	-117.91450400000001
1398	1214	10	33.466972	-117.698108
1398	730	1	33.426973	-117.61199199999999
1398	466	1	34.063344	-117.650888
1398	1226	5	33.608357	-117.74533100000001
1398	336	1	33.669465	-117.82311100000001
1398	176	1	35.671944	51.424444
1398	871	1	34.420831	-119.69819
1398	500	1	34.052234000000006	-118.24368500000001
1400	413	1	35.600945	-82.554015
1400	1036	1	35.149534	-90.04898
1400	426	3	35.46756	-97.516428
1400	1408	1	35.221996999999995	-101.83129699999999
1400	595	2	35.084491	-106.651137
1400	1393	1	33.457266	-112.01181299999999
1400	11	1	33.448377	-112.074037
1400	168	1	33.414768	-111.90931
1400	319	2	33.448655	-112.007646
1400	259	2	40.735657	-74.17236700000001
1400	46	1	40.743990999999994	-74.032363
1400	560	1	40.787879	-74.014306
1438	1437	1	35.636389	139.574444
1438	1086	1	35.616667	139.55
1438	1005	1	35.633333	139.65
1438	1051	1	35.75	139.85
1438	1125	1	35.655556	139.552222
1438	869	2	35.685	139.751389
1438	1096	1	35.833333	139.583333
1438	917	1	35.692778000000004	139.418056
1438	1035	2	35.639722	139.452222
1438	1261	2	35.658333	139.406111
1438	364	2	35.783333	139.55
1454	564	1	35.663826	139.73172
1454	528	1	35.738516	139.723468
1454	112	11	35.804722	139.601944
1454	1296	1	35.683333000000005	139.65
1454	948	1	35.766667	139.633333
1454	1437	6	35.636389	139.574444
1454	212	5	35.533333	139.633333
1454	659	4	35.783333	139.616667
1454	664	14	35.693056	139.98333300000002
1454	1223	2	35.666667	139.48333300000002
1454	1125	3	35.655556	139.552222
1454	621	1	35.758055999999996	139.468611
1454	1517	2	35.683333000000005	139.916667
1454	391	1	35.633333	139.616667
1454	474	4	35.883333	139.783333
1454	503	1	35.716667	139.866667
1454	1096	1	35.833333	139.583333
1454	1479	1	35.520556	139.717222
1454	1051	1	35.75	139.85
1455	580	2	35.681382	139.766084
1455	874	1	47.443483	-122.29625800000001
1455	372	3	35.703421999999996	139.54372800000002
1455	564	1	35.663826	139.73172
1455	698	1	35.617551	139.691813
1455	965	1	35.635740000000006	139.68841
1455	417	1	35.548894	139.78565600000002
1455	986	1	35.783333	140.316667
1455	1016	1	35.683333000000005	139.416667
1455	386	3	35.683333000000005	139.583333
1455	77	2	35.706111	139.55944399999998
1455	655	1	35.55	139.633333
1455	431	1	35.603889	139.342778
1455	1125	1	35.655556	139.552222
1455	474	2	35.883333	139.783333
1456	1121	1	35.763889	140.39166699999998
1456	387	1	36.0	138.0
1456	869	2	35.685	139.751389
1456	1479	1	35.520556	139.717222
1456	1102	10	35.583333	139.533333
1456	841	6	35.533333	139.6
1456	471	11	35.75	140.383333
1456	1288	3	35.533333	139.633333
1456	299	10	35.723889	139.522222
1456	1125	5	35.655556	139.552222
1456	1261	4	35.658333	139.406111
1456	1005	4	35.633333	139.65
1456	1086	4	35.616667	139.55
1456	607	1	35.766667	139.566667
1456	199	2	-33.86785	151.207323
1456	798	2	35.683333000000005	139.6
1456	344	2	35.907222	139.620278
1461	670	7	39.740164	-104.94843700000001
1461	759	438	39.739154	-104.984703
1461	274	29	39.647765	-104.98776000000001
1461	1059	1	39.717915999999995	-104.987283
1461	1455	3	39.759479999999996	-105.0111
1461	1345	13	39.61721	-104.950814
1461	486	8	41.981619	-87.909277
1461	236	1	39.748625	-105.00761399999999
1461	1211	1	39.653599	-105.1911
1461	1441	1	38.833882	-104.821363
1462	1128	2	39.372212	-104.85609000000001
1462	1336	2	32.754217	-117.196979
1462	495	1	39.551707	-104.886303
1462	395	8	39.553877	-104.969426
1462	830	2	39.861655999999996	-104.673177
1462	759	11	39.739154	-104.984703
1462	964	1	39.878664	-104.682105
1462	1345	1	39.61721	-104.950814
1462	454	2	39.74334	-104.96299499999999
1462	989	5	39.613321	-105.01665
1462	998	1	39.58471	-104.90109
1505	412	8	37.441883000000004	-122.143019
1505	1467	15	37.774929	-122.41941499999999
1505	445	12	37.354108000000004	-121.95523600000001
1505	524	2	41.850033	-87.650052
1505	840	3	37.428272	-121.906624
1505	1199	5	37.453827000000004	-122.18218700000001
1505	1090	2	37.584103000000006	-122.366083
1505	836	3	37.386052	-122.083851
1505	233	3	37.322998	-122.032182
1505	861	2	37.368829999999996	-122.03635
1505	1448	7	37.339386	-121.89495500000001
1508	636	1	34.055289	-117.752279
1508	993	14	34.096676	-117.719779
1508	500	5	34.052234000000006	-118.24368500000001
1508	806	2	47.606209	-122.332071
1508	375	2	46.602071	-120.505899
1508	733	2	47.448464	-122.292166
1508	1448	1	37.339386	-121.89495500000001
1508	1475	5	45.523452	-122.676207
1508	445	1	37.354108000000004	-121.95523600000001
1508	466	2	34.063344	-117.650888
1508	1255	1	37.63049	-122.411084
1508	294	1	37.705766	-122.46191699999999
1508	1220	2	44.052069	-123.086754
1518	1373	1	41.42265	-122.386127
1518	784	1	40.641819	-73.78359499999999
1518	1336	1	32.754217	-117.196979
1518	1518	1	32.915602	-117.143923
1518	1204	61	32.715329	-117.157255
1518	1130	3	32.84727	-117.274204
1518	1203	2	33.158093	-117.350594
1518	336	1	33.669465	-117.82311100000001
1518	371	1	33.522526	-117.707553
1518	500	2	34.052234000000006	-118.24368500000001
1520	1287	1	38.953379999999996	-77.44783000000001
1520	453	6	38.900112	-77.01636500000001
1520	1142	23	38.968721	-77.341096
1520	110	1	38.969555	-77.386098
1520	1469	1	38.846224	-77.306373
1520	660	1	38.990666	-77.026088
1520	591	3	38.882334	-77.171091
1520	1250	1	37.616602	-122.404417
1520	836	1	37.386052	-122.083851
1520	1376	2	38.804836	-77.046921
1520	716	3	38.890390000000004	-77.08414499999999
1520	1027	2	40.747778000000004	-73.998889
1520	1360	1	41.308153000000004	-72.928158
1520	1515	1	41.05343	-73.53873399999999
1520	1322	2	39.745946999999994	-75.546589
1520	306	1	38.917056	-77.000254
1533	509	1	25.774266	-80.193659
1533	20	2	33.653442999999996	-84.449372
1533	759	2	39.739154	-104.984703
1533	575	3	33.748995	-84.387982
1533	84	1	38.941778	-77.433877
1533	453	1	38.900112	-77.01636500000001
1533	1483	1	32.814018	-96.948894
1533	1365	1	32.783056	-96.806667
1533	1178	2	33.585389	-84.436038
1533	413	2	35.600945	-82.554015
1562	810	1	40.714269	-74.005973
1562	330	1	40.675431	-73.971248
1562	524	2	41.850033	-87.650052
